epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
56,4426.64,0.70421,0.78194,1.03703,0.89988,0.84952,0.91982,0.78456,0.65183,0.54355,1.02864,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,4504.71,0.70337,0.77921,1.0348,0.88544,0.86823,0.92283,0.78417,0.65287,0.54498,1.02851,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,4583.21,0.70131,0.7776,1.03135,0.89272,0.86429,0.92406,0.78892,0.65185,0.54257,1.02975,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,4661.94,0.69674,0.7709,1.03244,0.91099,0.85827,0.92296,0.78775,0.64469,0.54005,1.02302,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,4740.72,0.69617,0.76418,1.02953,0.88841,0.86841,0.92674,0.79254,0.64577,0.53458,1.02473,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,4818.53,0.68863,0.76338,1.02757,0.91002,0.86041,0.9244,0.79399,0.63933,0.53198,1.02057,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,4896.71,0.68374,0.75801,1.02711,0.89069,0.86969,0.92141,0.79259,0.63881,0.53464,1.02007,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,4975.76,0.68062,0.75431,1.02328,0.90247,0.86137,0.92557,0.79491,0.63607,0.5299,1.02358,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,5054.55,0.68007,0.75177,1.0214,0.89678,0.8647,0.92482,0.79425,0.63225,0.52487,1.02045,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,5132.77,0.67444,0.74759,1.0224,0.88024,0.8785,0.92496,0.79594,0.62853,0.52244,1.01661,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,5211.18,0.67218,0.74575,1.01964,0.90725,0.86222,0.92817,0.79944,0.62136,0.51787,1.01172,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,5289.51,0.66763,0.73704,1.01714,0.90516,0.86342,0.92248,0.79857,0.61749,0.51796,1.00903,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,5369.26,0.65868,0.73588,1.01684,0.89765,0.8695,0.92356,0.79633,0.62079,0.51236,1.01215,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,5466.42,0.66325,0.73596,1.01583,0.89886,0.87136,0.92529,0.79861,0.61874,0.50811,1.01216,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,5550.33,0.65775,0.72535,1.0156,0.9114,0.86069,0.92573,0.8005,0.61163,0.50129,1.00642,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,5630.95,0.65136,0.71598,1.01055,0.90845,0.86651,0.92865,0.80405,0.60819,0.49975,1.00424,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,5712.35,0.65171,0.72194,1.0135,0.91329,0.86678,0.92995,0.80524,0.60814,0.49856,1.00724,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,5793.64,0.64998,0.71732,1.01501,0.92291,0.85575,0.92988,0.80596,0.60939,0.50008,1.00807,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,5874.44,0.64688,0.70747,1.01021,0.914,0.86707,0.92977,0.80588,0.60635,0.499,1.00599,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,5955.14,0.64253,0.70833,1.00866,0.92045,0.86348,0.93038,0.80796,0.60619,0.49531,1.00562,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,6036.14,0.63207,0.70013,1.00443,0.90869,0.87724,0.93244,0.81033,0.60491,0.49388,1.00624,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,6116.85,0.63325,0.6995,1.00408,0.91538,0.86583,0.93198,0.81049,0.60197,0.49425,1.00459,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,6198.15,0.62848,0.6927,1.00183,0.92115,0.86404,0.9314,0.81032,0.59809,0.49497,1.00276,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,6279.15,0.62409,0.68798,0.99948,0.91259,0.87115,0.93245,0.81259,0.59401,0.4955,1.00046,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,6359.83,0.62237,0.68459,0.99913,0.91135,0.87346,0.93182,0.81327,0.59224,0.49073,1.00094,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,6440.82,0.6202,0.68118,0.99822,0.91631,0.86876,0.93011,0.81193,0.59205,0.48714,1.00101,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,6521.76,0.61367,0.67588,0.99626,0.91536,0.86593,0.93075,0.81372,0.59094,0.48515,0.99987,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,6602.78,0.60955,0.663,0.99371,0.90867,0.87241,0.92966,0.81319,0.58805,0.48612,0.99832,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,6683.2,0.60913,0.66441,0.99411,0.90941,0.87025,0.92912,0.81226,0.58793,0.4868,0.99789,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,6764.13,0.60542,0.6681,0.99246,0.91612,0.87148,0.92974,0.81314,0.58608,0.48591,0.9965,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,6861.58,0.60067,0.66089,0.99272,0.9172,0.87239,0.92945,0.81381,0.58432,0.48282,0.99576,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,6962.04,0.59861,0.65774,0.99061,0.90966,0.87915,0.93082,0.81535,0.58308,0.48423,0.99514,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,7062.2,0.59562,0.65798,0.98991,0.91826,0.86997,0.93241,0.81805,0.58047,0.48346,0.99392,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,7163.93,0.58981,0.64999,0.98469,0.91333,0.87394,0.93157,0.81782,0.57975,0.48037,0.99389,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,7265.4,0.58976,0.64712,0.98455,0.9225,0.86726,0.93221,0.81808,0.57918,0.47801,0.99437,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,7395.86,0.45924,0.38126,0.92466,0.92551,0.86413,0.93228,0.81893,0.57755,0.47844,0.99366,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,7500.8,0.45001,0.37392,0.92119,0.92781,0.86282,0.93252,0.81953,0.57701,0.4788,0.99394,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,7605.76,0.44339,0.36809,0.91938,0.92747,0.8643,0.93305,0.82019,0.57561,0.47856,0.99344,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,7708.54,0.43884,0.36226,0.91766,0.92613,0.86672,0.93355,0.82114,0.57517,0.4773,0.99363,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,7811.97,0.43356,0.35825,0.91343,0.92186,0.8704,0.9328,0.82048,0.57451,0.47615,0.99342,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,7916.88,0.43159,0.35958,0.91573,0.92336,0.87136,0.93323,0.82055,0.57351,0.47535,0.99333,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,8020.27,0.43045,0.35966,0.91385,0.92531,0.86853,0.93304,0.82115,0.5731,0.47488,0.99377,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,8124.75,0.42552,0.35289,0.91027,0.92725,0.86661,0.93238,0.82004,0.57252,0.47454,0.99409,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,8227.64,0.42243,0.34914,0.91053,0.93061,0.86472,0.93314,0.8212,0.5721,0.47545,0.99445,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,8333.96,0.41883,0.34678,0.90805,0.93154,0.86453,0.93314,0.82096,0.57142,0.47512,0.99448,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
