epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
75,8019.79,0.84294,1.19837,1.27165,0.86692,0.71096,0.79056,0.58935,0.999,1.01971,1.53538,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,8125.01,0.83103,1.18226,1.26329,0.8603,0.71515,0.7892,0.5888,1.00132,1.02254,1.54143,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,8230.15,0.83545,1.18436,1.26544,0.87041,0.70826,0.78952,0.59197,0.99414,1.02375,1.53707,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,8335.4,0.82332,1.1727,1.26147,0.88237,0.707,0.7907,0.5912,0.99428,1.02304,1.5388,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,8440.65,0.81959,1.16079,1.2574,0.86698,0.71519,0.79078,0.59223,0.99088,1.015,1.5354,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,8545.75,0.81364,1.14845,1.2533,0.86999,0.70961,0.79053,0.59119,0.98963,1.01222,1.53528,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,8650.84,0.80721,1.14508,1.24794,0.86545,0.71157,0.79147,0.59181,0.99068,1.01218,1.53826,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,8756.27,0.80187,1.13662,1.24452,0.87259,0.70538,0.79135,0.5923,0.98743,1.01128,1.53574,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,8861.62,0.79619,1.12602,1.23939,0.86554,0.71024,0.79186,0.59285,0.98658,1.01474,1.53503,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,8966.75,0.7908,1.12753,1.23921,0.88022,0.70272,0.79311,0.59536,0.98209,1.00745,1.53388,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
